Time,Position,Symbol,Type,Volume,Price,S / L,T / P,Time,Price,Commission,Swap,Profit,,
2025.09.30 17:23:36,207211224,XAUUSD,buy,0.02,3 849.27,3 837.65,,2025.09.30 18:14:03,3 837.47,0.00,0.00,- 23.60,,
2025.09.30 17:34:38,207214726,XAUUSD,sell,0.02,3 843.17,,3 827.98,2025.09.30 17:36:49,3 846.75,0.00,0.00,- 7.16,,
2025.09.30 18:07:07,207233208,XAUUSD,sell,0.02,3 842.64,,3 838.17,2025.09.30 18:08:32,3 838.22,0.00,0.00, 8.84,,
2025.09.30 18:34:26,207144158,XAUUSD,buy,0.02,3 837.75,3 837.83,3 894.17,2025.09.30 18:43:42,3 837.55,0.00,0.00,- 0.40,,
2025.09.30 18:59:13,207253361,XAUUSD,buy,0.02,3 837.77,3 858.69,3 898.88,2025.10.01 05:54:48,3 858.65,0.00,- 1.18, 41.76,,
2025.10.01 06:36:04,207350550,XAUUSD,buy,0.02,3 856.66,3 856.51,3 899.02,2025.10.01 09:18:38,3 856.50,0.00,0.00,- 0.32,,
2025.10.01 10:51:09,207350363,XAUUSD,buy,0.02,3 875.39,3 876.06,3 903.11,2025.10.01 15:27:02,3 875.96,0.00,0.00, 1.14,,
2025.10.01 15:31:52,207504055,XAUUSD,buy,0.03,3 879.23,3 874.32,,2025.10.01 15:40:58,3 874.31,0.00,0.00,- 14.76,,
2025.10.01 15:55:25,207482404,XAUUSD,buy,0.02,3 870.40,3 866.99,3 919.89,2025.10.01 17:47:35,3 865.54,0.00,0.00,- 9.72,,
2025.10.01 18:51:14,207589802,XAUUSD,buy,0.02,3 864.98,3 865.09,3 920.12,2025.10.01 19:01:48,3 864.84,0.00,0.00,- 0.28,,
2025.10.01 19:30:20,207599539,XAUUSD,buy,0.02,3 870.52,3 869.41,,2025.10.01 19:44:08,3 869.40,0.00,0.00,- 2.24,,
2025.10.01 19:45:36,207602530,XAUUSD,buy,0.02,3 870.58,3 867.75,,2025.10.01 20:37:23,3 867.65,0.00,0.00,- 5.86,,
2025.10.01 20:40:15,207609566,XAUUSD,sell,0.02,3 865.63,3 865.14,3 811.05,2025.10.01 21:31:12,3 865.16,0.00,0.00, 0.94,,
2025.10.01 21:16:27,207610140,XAUUSD,sell,0.02,3 862.35,3 866.62,,2025.10.01 22:15:17,3 866.63,0.00,0.00,- 8.56,,
2025.10.01 22:20:08,207627672,XAUUSD,sell,0.04,3 865.36,3 869.19,3 540.26,2025.10.02 01:01:00,3 869.59,0.00, 4.35,- 16.92,,
2025.10.01 22:50:05,207630021,XAUUSD,buy,0.04,3 870.84,,3 871.58,2025.10.01 22:53:24,3 869.11,0.00,0.00,- 6.92,,
2025.10.02 01:10:25,207641088,XAUUSD,sell,0.04,3 862.02,3 861.88,3 801.00,2025.10.02 01:39:28,3 861.90,0.00,0.00, 0.48,,
2025.10.02 01:41:48,207643197,XAUUSD,sell,0.03,3 862.40,3 862.38,3 816.02,2025.10.02 02:45:31,3 862.42,0.00,0.00,- 0.06,,
2025.10.02 02:41:48,207643989,XAUUSD,sell,0.03,3 858.43,3 861.00,3 819.18,2025.10.02 03:49:22,3 861.05,0.00,0.00,- 7.86,,
2025.10.02 03:51:36,207658676,XAUUSD,sell,0.03,3 859.01,3 858.47,3 788.67,2025.10.02 04:10:04,3 858.58,0.00,0.00, 1.29,,
2025.10.02 04:21:49,207663084,XAUUSD,sell,0.04,3 861.41,3 866.24,,2025.10.02 05:00:01,3 867.39,0.00,0.00,- 23.92,,
2025.10.02 05:03:02,207671997,XAUUSD,sell,0.02,3 862.36,,,2025.10.02 05:13:54,3 868.59,0.00,0.00,- 12.46,,
2025.10.02 05:13:11,207672996,XAUUSD,buy,0.02,3 866.78,,3 884.40,2025.10.02 05:17:41,3 862.39,0.00,0.00,- 8.78,,
2025.10.02 05:32:48,207676799,XAUUSD,sell,0.05,3 864.49,3 865.91,,2025.10.02 05:46:03,3 866.13,0.00,0.00,- 8.20,,
2025.10.02 05:56:57,207678660,XAUUSD,buy,0.05,3 866.76,3 865.40,,2025.10.02 06:05:20,3 865.28,0.00,0.00,- 7.40,,
2025.10.02 06:07:29,207679979,XAUUSD,buy,0.05,3 866.49,3 866.53,3 919.70,2025.10.02 06:30:38,3 866.23,0.00,0.00,- 1.30,,
2025.10.02 06:30:51,207682082,XAUUSD,buy,0.05,3 865.27,3 864.81,,2025.10.02 06:31:34,3 864.78,0.00,0.00,- 2.45,,
2025.10.02 06:43:26,207683500,XAUUSD,buy,0.05,3 865.36,3 865.40,,2025.10.02 07:12:05,3 865.33,0.00,0.00,- 0.15,,
2025.10.02 07:22:29,207688431,XAUUSD,sell,0.03,3 865.26,3 865.10,3 818.83,2025.10.02 08:00:16,3 865.14,0.00,0.00, 0.36,,
2025.10.02 08:26:54,207687927,XAUUSD,buy,0.03,3 870.53,3 870.48,3 885.74,2025.10.02 10:23:11,3 870.48,0.00,0.00,- 0.15,,
2025.10.02 08:38:06,207699381,XAUUSD,buy,0.03,3 866.85,3 866.89,,2025.10.02 08:48:56,3 866.85,0.00,0.00,0.00,,
2025.10.02 08:49:52,207700423,XAUUSD,buy,0.03,3 867.18,3 867.32,,2025.10.02 09:00:53,3 867.22,0.00,0.00, 0.12,,
2025.10.02 09:01:18,207701535,XAUUSD,buy,0.03,3 867.54,3 872.10,3 884.45,2025.10.02 09:27:09,3 872.07,0.00,0.00, 13.59,,
2025.10.02 09:56:55,207698221,XAUUSD,sell,0.03,3 863.55,,,2025.10.02 10:01:44,3 865.80,0.00,0.00,- 6.75,,
2025.10.02 10:45:21,207729924,XAUUSD,buy,0.03,3 865.18,3 865.27,3 919.45,2025.10.02 11:05:28,3 865.15,0.00,0.00,- 0.09,,
2025.10.02 11:09:33,207735765,XAUUSD,buy,0.03,3 867.35,3 875.06,3 922.51,2025.10.02 16:50:14,3 874.98,0.00,0.00, 22.89,,
2025.10.02 17:07:03,207825809,XAUUSD,buy,0.04,3 870.70,3 880.45,3 917.11,2025.10.03 16:38:26,3 857.60,0.00,- 1.60,- 52.40,,
2025.10.02 17:16:57,207827103,XAUUSD,sell,0.04,3 867.25,,3 860.25,2025.10.02 17:26:01,3 860.26,0.00,0.00, 27.96,,
2025.10.02 17:37:15,207847425,XAUUSD,sell,0.04,3 849.29,,3 833.84,2025.10.02 17:46:45,3 833.50,0.00,0.00, 63.16,,
2025.10.02 17:50:27,207858656,XAUUSD,sell,0.04,3 827.67,3 836.68,3 820.50,2025.10.02 17:58:30,3 836.76,0.00,0.00,- 36.36,,
2025.10.02 18:03:05,207870770,XAUUSD,sell,0.02,3 837.39,,,2025.10.02 18:18:22,3 832.76,0.00,0.00, 9.26,,
2025.10.02 18:16:10,207879359,XAUUSD,sell,0.02,3 830.78,3 887.32,3 777.72,2025.10.03 16:38:26,3 870.70,0.00,0.00,0.00,,
2025.10.02 18:31:39,207885578,XAUUSD,sell,0.01,3 830.40,,,2025.10.02 18:39:54,3 823.49,0.00,0.00, 6.91,,
2025.10.02 18:37:35,207891810,XAUUSD,sell,0.01,3 824.33,3 836.57,3 818.14,2025.10.02 19:10:53,3 836.65,0.00,0.00,- 12.32,,
2025.10.02 19:24:35,207911743,XAUUSD,buy,0.02,3 839.90,3 839.94,,2025.10.02 20:46:38,3 840.76,0.00,0.00, 1.72,,
2025.10.02 20:28:16,207927654,XAUUSD,sell,0.04,3 843.07,,3 837.94,2025.10.02 20:30:17,3 845.54,0.00,0.00,- 9.88,,
2025.10.02 21:33:19,207932733,XAUUSD,buy,0.02,3 847.93,3 855.33,3 883.13,2025.10.02 22:10:23,3 855.34,0.00,0.00, 14.82,,
2025.10.02 22:11:53,207943343,XAUUSD,sell,0.02,3 854.54,3 856.63,3 851.31,2025.10.02 22:16:31,3 856.79,0.00,0.00,- 4.50,,
2025.10.02 22:21:46,207944260,XAUUSD,buy,0.02,3 858.90,,,2025.10.02 22:25:21,3 856.39,0.00,0.00,- 5.02,,
2025.10.02 22:23:55,207944389,XAUUSD,sell,0.02,3 856.81,3 859.27,3 853.64,2025.10.02 22:33:11,3 858.05,0.00,0.00,- 2.48,,
2025.10.02 22:37:53,207946449,XAUUSD,sell,0.02,3 855.33,,,2025.10.02 22:38:16,3 856.02,0.00,0.00,- 1.38,,
2025.10.02 22:56:37,207947174,XAUUSD,sell,0.02,3 854.90,3 856.94,3 849.74,2025.10.02 23:06:35,3 857.00,0.00,0.00,- 4.20,,
2025.10.02 23:09:49,207946630,XAUUSD,buy,0.02,3 858.22,3 861.53,3 877.29,2025.10.03 03:01:02,3 861.37,0.00,- 1.16, 6.30,,
2025.10.02 23:50:32,207951659,XAUUSD,sell,0.04,3 853.77,3 857.07,3 850.86,2025.10.03 01:01:00,3 858.08,0.00, 1.43,- 17.24,,
2025.10.03 03:04:48,207963946,XAUUSD,buy,0.02,3 860.48,3 857.09,,2025.10.03 03:49:47,3 857.00,0.00,0.00,- 6.96,,
2025.10.03 03:04:52,207952511,XAUUSD,sell,0.02,3 859.98,,3 857.60,2025.10.03 03:06:41,3 857.52,0.00,0.00, 4.92,,
2025.10.03 03:05:48,207963978,XAUUSD,sell,0.02,3 859.32,,3 857.52,2025.10.03 03:06:41,3 857.52,0.00,0.00, 3.60,,
2025.10.03 03:15:56,207964762,XAUUSD,sell,0.04,3 860.28,,,2025.10.03 03:16:28,3 861.96,0.00,0.00,- 6.72,,
2025.10.03 03:33:25,207966406,XAUUSD,sell,0.04,3 856.86,,,2025.10.03 03:36:28,3 858.52,0.00,0.00,- 6.64,,
2025.10.03 04:06:17,207970459,XAUUSD,sell,0.02,3 857.90,3 857.86,,2025.10.03 04:45:24,3 857.97,0.00,0.00,- 0.14,,
2025.10.03 04:06:54,207972175,XAUUSD,sell,0.02,3 856.62,3 848.83,3 778.14,2025.10.03 08:13:26,3 848.85,0.00,0.00, 15.54,,
2025.10.03 05:38:39,207987870,XAUUSD,sell,0.02,3 851.25,3 848.41,3 757.41,2025.10.03 08:12:58,3 848.44,0.00,0.00, 5.62,,
2025.10.03 12:07:02,208034276,XAUUSD,sell,0.02,3 860.02,3 867.67,3 857.32,2025.10.03 15:32:42,3 867.93,0.00,0.00,- 15.82,,
2025.10.03 13:15:23,208026832,XAUUSD,buy,0.02,3 866.38,3 879.84,3 896.59,2025.10.03 16:38:26,3 884.42,0.00,0.00, 36.08,,
2025.10.03 17:16:30,208134801,XAUUSD,sell,0.02,3 874.80,3 877.89,3 766.77,2025.10.03 17:27:11,3 877.95,0.00,0.00,- 6.30,,
2025.10.06 01:59:51,208189197,XAUUSD,sell,0.02,3 901.18,3 906.17,3 858.34,2025.10.06 02:02:24,3 906.19,0.00,0.00,- 10.02,,
2025.10.06 05:34:14,208333054,XAUUSD,sell,0.01,3 919.88,3 928.78,3 452.56,2025.10.06 06:43:51,3 928.80,0.00,0.00,- 8.92,,
2025.10.06 06:41:54,208359345,XAUUSD,buy,0.01,3 927.40,3 928.05,3 954.44,2025.10.06 08:43:21,3 927.83,0.00,0.00, 0.43,,
2025.10.06 08:48:29,208396959,XAUUSD,buy,0.01,3 932.46,,3 954.91,2025.10.06 09:06:12,3 925.00,0.00,0.00,- 7.46,,
2025.10.06 09:06:00,208397560,XAUUSD,sell,0.01,3 927.14,,,2025.10.06 09:08:18,3 929.34,0.00,0.00,- 2.20,,
2025.10.06 10:31:50,208423852,XAUUSD,sell,0.01,3 933.11,3 936.72,,2025.10.06 10:47:55,3 936.94,0.00,0.00,- 3.83,,
2025.10.06 10:56:46,208434842,XAUUSD,buy,0.01,3 941.85,3 941.92,,2025.10.06 11:02:11,3 944.80,0.00,0.00, 2.95,,
2025.10.06 11:10:09,208434687,XAUUSD,buy,0.01,3 946.65,3 941.39,3 954.93,2025.10.06 11:26:41,3 941.38,0.00,0.00,- 5.27,,
2025.10.06 12:26:19,208457439,XAUUSD,sell,0.01,3 940.23,3 940.16,,2025.10.06 15:12:03,3 940.16,0.00,0.00, 0.07,,
2025.10.06 15:31:21,208490521,XAUUSD,sell,0.01,3 930.52,3 952.19,3 924.18,2025.10.06 17:33:25,3 952.14,0.00,0.00,- 21.62,,
2025.10.06 15:50:24,208507940,XAUUSD,buy,0.01,3 934.87,,3 938.13,2025.10.06 15:55:17,3 938.14,0.00,0.00, 3.27,,
2025.10.06 16:13:37,208510844,XAUUSD,buy,0.01,3 936.22,,3 965.27,2025.10.06 16:56:53,3 942.96,0.00,0.00, 6.74,,
2025.10.06 17:03:05,208531447,XAUUSD,buy,0.01,3 949.31,3 936.20,3 947.59,2025.10.06 17:27:00,3 947.61,0.00,0.00,- 1.70,,
2025.10.06 19:10:17,208587048,XAUUSD,buy,0.01,3 958.66,3 955.38,4 192.05,2025.10.06 19:10:51,3 955.05,0.00,0.00,- 3.61,,
2025.10.06 19:21:17,208598761,XAUUSD,buy,0.01,3 954.78,3 958.87,3 969.64,2025.10.06 23:30:38,3 958.93,0.00,0.00, 4.15,,
2025.10.06 23:33:16,208645408,XAUUSD,buy,0.02,3 958.20,3 958.19,,2025.10.06 23:43:54,3 958.14,0.00,0.00,- 0.12,,
2025.10.06 23:44:48,208646171,XAUUSD,buy,0.02,3 958.67,3 958.85,3 976.72,2025.10.07 01:01:00,3 958.39,0.00,- 1.18,- 0.56,,
2025.10.07 01:31:07,208654058,XAUUSD,sell,0.01,3 972.30,3 965.75,3 911.41,2025.10.07 02:15:05,3 965.82,0.00,0.00, 6.48,,
2025.10.07 02:20:16,208660879,XAUUSD,buy,0.01,3 966.75,3 966.93,4 009.81,2025.10.07 02:24:53,3 966.77,0.00,0.00, 0.02,,
2025.10.07 03:21:54,208661044,XAUUSD,buy,0.01,3 976.16,3 970.63,4 007.47,2025.10.07 03:41:10,3 970.43,0.00,0.00,- 5.73,,
2025.10.07 03:47:08,208661740,XAUUSD,buy,0.01,3 963.95,3 961.92,4 005.16,2025.10.07 03:50:18,3 961.89,0.00,0.00,- 2.06,,
2025.10.07 06:30:37,208700292,XAUUSD,buy,0.01,3 963.58,3 963.60,4 051.10,2025.10.07 08:12:22,3 963.30,0.00,0.00,- 0.28,,
2025.10.07 10:21:42,208701872,XAUUSD,buy,0.01,3 946.26,3 942.99,,2025.10.07 11:05:56,3 942.87,0.00,0.00,- 3.39,,
2025.10.07 13:29:57,208794040,XAUUSD,buy,0.01,3 957.05,3 980.83,3 990.73,2025.10.07 16:22:23,3 980.74,0.00,0.00, 23.69,,
2025.10.07 17:36:11,208871933,XAUUSD,sell,0.01,3 984.85,3 984.77,3 938.51,2025.10.07 18:11:42,3 984.85,0.00,0.00,0.00,,
2025.10.08 07:02:18,209063616,XAUUSD,sell,0.02,4 017.72,4 022.57,3 312.97,2025.10.08 07:50:13,4 022.57,0.00,0.00,- 9.70,,
2025.10.08 08:23:50,209091679,XAUUSD,sell,0.02,4 031.84,4 031.80,3 949.96,2025.10.08 09:42:44,4 031.85,0.00,0.00,- 0.02,,
2025.10.08 10:08:32,209121564,XAUUSD,sell,0.02,4 034.32,,4 034.24,2025.10.08 12:32:49,4 034.06,0.00,0.00, 0.52,,
2025.10.08 11:06:00,209130390,XAUUSD,buy,0.02,4 039.43,,4 045.27,2025.10.08 12:48:37,4 045.45,0.00,0.00, 12.04,,
2025.10.08 13:08:15,209171293,XAUUSD,sell,0.02,4 046.30,4 038.04,3 992.02,2025.10.08 13:48:33,4 038.08,0.00,0.00, 16.44,,
2025.10.08 13:51:00,209183515,XAUUSD,sell,0.02,4 036.94,4 036.76,4 030.54,2025.10.08 14:11:24,4 036.77,0.00,0.00, 0.34,,
2025.10.08 14:31:10,209182378,XAUUSD,sell,0.02,4 034.41,4 034.23,4 023.50,2025.10.08 14:39:19,4 034.26,0.00,0.00, 0.30,,
2025.10.08 14:44:50,209195753,XAUUSD,buy,0.02,4 035.73,4 034.06,4 063.29,2025.10.08 14:49:09,4 033.96,0.00,0.00,- 3.54,,
2025.10.08 14:50:56,209197514,XAUUSD,buy,0.02,4 035.60,4 042.11,4 065.54,2025.10.08 15:15:38,4 042.04,0.00,0.00, 12.88,,
2025.10.08 15:36:34,209199618,XAUUSD,buy,0.02,4 035.12,4 032.07,,2025.10.08 15:37:52,4 032.00,0.00,0.00,- 6.24,,
2025.10.08 15:42:01,209215229,XAUUSD,sell,0.02,4 034.40,4 037.54,3 996.43,2025.10.08 15:48:22,4 037.54,0.00,0.00,- 6.28,,
2025.10.08 15:47:40,209216059,XAUUSD,sell,0.02,4 036.41,4 039.58,,2025.10.08 15:59:04,4 039.62,0.00,0.00,- 6.42,,
2025.10.08 15:51:15,209218136,XAUUSD,sell,0.02,4 036.52,4 039.67,,2025.10.08 15:59:04,4 039.67,0.00,0.00,- 6.30,,
2025.10.08 16:01:50,209220735,XAUUSD,buy,0.02,4 041.78,4 041.93,4 078.55,2025.10.08 16:20:38,4 041.91,0.00,0.00, 0.26,,
2025.10.08 16:30:06,209232583,XAUUSD,buy,0.03,4 037.19,4 034.04,4 077.26,2025.10.08 16:30:30,4 033.93,0.00,0.00,- 9.78,,
2025.10.08 16:33:16,209237495,XAUUSD,buy,0.03,4 037.19,,,2025.10.08 16:36:08,4 028.66,0.00,0.00,- 25.59,,
2025.10.08 16:36:08,209239582,XAUUSD,sell,0.03,4 028.66,,,2025.10.08 16:36:08,4 028.94,0.00,0.00,- 0.84,,
2025.10.08 16:41:47,209242507,USDJPY,sell,0.01, 152.560, 152.792, 140.686,2025.10.08 18:52:34, 152.792,0.00,0.00,- 1.52,,
2025.10.08 20:31:30,209304247,XAUUSD,buy,0.02,4 045.77,4 045.84,4 080.47,2025.10.08 22:06:47,4 044.73,0.00,0.00,- 2.08,,
2025.10.08 23:17:26,209359253,XAUUSD,sell,0.02,4 043.09,4 041.77,3 912.20,2025.10.08 23:42:35,4 041.77,0.00,0.00, 2.64,,
2025.10.08 23:45:38,209362785,XAUUSD,sell,0.02,4 042.27,4 043.47,,2025.10.08 23:49:04,4 043.57,0.00,0.00,- 2.60,,
2025.10.09 05:02:01,209391629,XAUUSD,buy,0.01,4 016.27,4 010.58,,2025.10.09 05:06:29,4 010.50,0.00,0.00,- 5.77,,
2025.10.09 05:55:02,209451522,USDJPY,sell,0.03, 152.423,, 148.069,2025.10.09 09:14:08, 152.894,0.00,0.00,- 9.24,,
2025.10.09 08:55:07,209455518,USDJPY,buy,0.03, 152.619,, 152.778,2025.10.09 09:09:00, 152.778,0.00,0.00, 3.12,,
2025.10.10 18:04:18,210059266,XAUUSD,buy,0.01,3 994.47,,,2025.10.10 19:06:36,3 984.28,0.00,0.00,- 10.19,,
2025.10.10 20:27:00,210139474,XAUUSD,buy,0.01,3 985.42,3 970.73,3 991.10,2025.10.10 20:43:33,3 991.06,0.00,0.00, 5.64,,
2025.10.10 20:30:44,210140044,XAUUSD,sell,0.01,3 981.40,3 994.24,3 981.62,2025.10.10 21:13:56,3 994.38,0.00,0.00,- 12.98,,
2025.10.13 00:01:01,210159140,USDJPY,sell,0.01, 151.852,,,2025.10.13 10:35:36, 152.376,0.00,0.00,- 3.44,,
2025.10.13 12:46:32,210461680,XAUUSD,buy,0.01,4 074.67,4 074.79,4 146.40,2025.10.13 13:00:48,4 074.53,0.00,0.00,- 0.14,,
2025.10.13 13:18:03,210478054,XAUUSD,sell,0.01,4 074.20,4 074.99,3 945.91,2025.10.13 13:27:36,4 074.99,0.00,0.00,- 0.79,,
2025.10.13 13:38:32,210479752,XAUUSD,sell,0.01,4 077.94,4 079.06,,2025.10.13 13:39:12,4 079.15,0.00,0.00,- 1.21,,
2025.10.13 13:40:40,210482474,XAUUSD,sell,0.01,4 078.58,4 081.41,,2025.10.13 13:49:38,4 081.45,0.00,0.00,- 2.87,,
2025.10.13 13:52:20,210484731,XAUUSD,sell,0.01,4 084.82,4 084.76,3 953.99,2025.10.13 15:30:09,4 084.76,0.00,0.00, 0.06,,
2025.10.13 15:41:19,210492904,XAUUSD,sell,0.01,4 077.93,4 085.10,3 797.17,2025.10.13 16:06:05,4 085.12,0.00,0.00,- 7.19,,
2025.10.13 17:39:19,210555496,XAUUSD,sell,0.01,4 099.29,4 101.76,4 026.58,2025.10.13 17:52:56,4 101.77,0.00,0.00,- 2.48,,
2025.10.13 18:51:43,210580174,USDJPY,buy,0.03, 152.289, 152.211, 160.145,2025.10.14 00:01:00, 152.187,0.00, 0.14,- 2.01,,
2025.10.14 07:06:18,210772354,USDJPY,sell,0.03, 152.024, 151.768, 150.799,2025.10.14 09:07:34, 151.768,0.00,0.00, 5.06,,
2025.10.14 12:09:54,210906054,XAUUSD,sell,0.01,4 135.59,4 136.26,4 114.71,2025.10.14 13:23:34,4 136.48,0.00,0.00,- 0.89,,
2025.10.14 12:32:48,210910250,XAUUSD,buy,0.01,4 144.19,,4 150.00,2025.10.14 12:37:32,4 139.02,0.00,0.00,- 5.17,,
2025.10.14 14:01:17,210940023,USDJPY,sell,0.02, 151.962,, 147.908,2025.10.15 01:29:54, 151.804,0.00,- 0.25, 2.08,,
2025.10.14 18:00:07,211042042,XAUUSD,buy,0.01,4 128.03,4 128.09,4 180.78,2025.10.14 19:18:32,4 127.95,0.00,0.00,- 0.08,,
2025.10.14 19:22:59,211070786,XAUUSD,buy,0.01,4 134.93,4 132.28,,2025.10.14 19:23:04,4 132.08,0.00,0.00,- 2.85,,
2025.10.14 19:30:48,211073830,XAUUSD,buy,0.01,4 131.38,4 129.84,,2025.10.14 19:33:16,4 129.58,0.00,0.00,- 1.80,,
2025.10.14 20:07:56,211089436,XAUUSD,buy,0.01,4 148.64,4 145.63,,2025.10.14 20:13:22,4 144.91,0.00,0.00,- 3.73,,
2025.10.14 20:17:09,211091160,XAUUSD,buy,0.01,4 142.69,4 134.53,4 207.13,2025.10.14 22:37:39,4 134.51,0.00,0.00,- 8.18,,
2025.10.14 22:36:34,211100078,XAUUSD,buy,0.01,4 140.53,4 140.62,4 206.53,2025.10.14 23:00:01,4 140.42,0.00,0.00,- 0.11,,
2025.10.14 22:38:46,211105755,XAUUSD,buy,0.01,4 145.88,,4 161.57,2025.10.15 01:15:05,4 161.36,0.00,- 0.61, 15.48,,
2025.10.15 01:15:42,211127274,XAUUSD,sell,0.01,4 162.66,4 156.02,4 062.09,2025.10.15 01:35:37,4 156.20,0.00,0.00, 6.46,,
2025.10.15 01:35:47,211142596,XAUUSD,sell,0.01,4 157.58,4 159.02,,2025.10.15 01:35:56,4 159.07,0.00,0.00,- 1.49,,
2025.10.15 01:58:35,211146079,XAUUSD,sell,0.01,4 160.85,4 160.77,,2025.10.15 02:06:38,4 161.20,0.00,0.00,- 0.35,,
2025.10.15 02:10:21,211147573,XAUUSD,buy,0.01,4 159.99,4 160.35,4 183.40,2025.10.15 02:59:04,4 160.23,0.00,0.00, 0.24,,
2025.10.15 04:04:11,211175374,XAUUSD,buy,0.01,4 171.04,4 172.28,,2025.10.15 05:31:25,4 172.08,0.00,0.00, 1.04,,
2025.10.15 05:51:07,211214624,XAUUSD,buy,0.01,4 170.66,4 182.25,4 207.93,2025.10.15 07:20:58,4 182.21,0.00,0.00, 11.55,,
2025.10.15 07:25:18,211234437,XAUUSD,buy,0.02,4 177.83,4 175.28,4 207.16,2025.10.15 07:25:29,4 175.25,0.00,0.00,- 5.16,,
2025.10.15 07:38:44,211242153,XAUUSD,buy,0.02,4 175.76,4 176.10,4 208.31,2025.10.15 10:55:12,4 208.50,0.00,0.00, 65.48,,
2025.10.15 10:55:12,211106840,XAUUSD,sell,0.01,4 208.10,4 211.92,3 926.37,2025.10.15 11:06:44,4 211.97,0.00,0.00,- 3.87,,
2025.10.15 12:19:55,211319037,XAUUSD,buy,0.02,4 191.45,4 184.29,4 229.99,2025.10.15 12:21:17,4 182.57,0.00,0.00,- 17.76,,
2025.10.15 12:27:52,211333224,XAUUSD,sell,0.02,4 189.46,4 193.07,,2025.10.15 12:28:28,4 193.19,0.00,0.00,- 7.46,,
2025.10.15 12:33:49,211336844,XAUUSD,buy,0.01,4 191.35,4 191.40,4 257.67,2025.10.15 12:36:44,4 191.35,0.00,0.00,0.00,,
2025.10.15 12:38:24,211338445,XAUUSD,sell,0.01,4 190.53,4 195.86,,2025.10.15 13:02:41,4 195.98,0.00,0.00,- 5.45,,
2025.10.15 14:49:56,211371334,XAUUSD,buy,0.01,4 194.74,4 190.13,4 259.67,2025.10.15 15:16:06,4 189.67,0.00,0.00,- 5.07,,
2025.10.15 15:21:03,211382077,XAUUSD,buy,0.01,4 181.19,4 183.07,4 255.24,2025.10.15 18:50:30,4 182.78,0.00,0.00, 1.59,,
2025.10.15 19:03:22,211503560,XAUUSD,buy,0.01,4 190.16,4 205.20,,2025.10.16 01:11:17,4 205.14,0.00,- 1.76, 14.98,,
2025.10.16 04:52:25,211630481,XAUUSD,sell,0.01,4 226.76,4 229.18,4 203.43,2025.10.16 04:53:13,4 229.39,0.00,0.00,- 2.63,,
2025.10.16 04:58:04,211632461,XAUUSD,sell,0.01,4 229.91,,4 214.91,2025.10.16 05:08:35,4 233.81,0.00,0.00,- 3.90,,
2025.10.16 05:06:46,211632068,XAUUSD,buy,0.01,4 233.35,4 232.62,4 259.23,2025.10.16 05:19:08,4 232.32,0.00,0.00,- 1.03,,
2025.10.16 05:20:33,211637759,XAUUSD,sell,0.01,4 233.11,4 233.92,4 170.99,2025.10.16 05:40:16,4 234.04,0.00,0.00,- 0.93,,
2025.10.16 05:22:03,211637286,XAUUSD,sell,0.01,4 231.76,4 233.21,4 169.87,2025.10.16 05:40:06,4 233.21,0.00,0.00,- 1.45,,
2025.10.16 05:42:48,211643667,XAUUSD,sell,0.01,4 233.77,4 240.80,4 155.50,2025.10.16 06:03:41,4 240.86,0.00,0.00,- 7.09,,
2025.10.16 06:12:10,211649096,XAUUSD,sell,0.01,4 240.67,4 217.01,4 155.66,2025.10.16 09:04:58,4 217.09,0.00,0.00, 23.58,,
2025.10.16 08:14:37,211643963,XAUUSD,sell,0.01,4 225.76,4 216.75,4 156.87,2025.10.16 09:04:55,4 216.73,0.00,0.00, 9.03,,
2025.10.16 10:09:52,211709932,XAUUSD,sell,0.02,4 229.22,4 242.31,4 202.75,2025.10.16 13:01:11,4 242.33,0.00,0.00,- 26.22,,
2025.10.16 12:58:05,211744947,XAUUSD,buy,0.02,4 239.76,,4 310.15,2025.10.16 13:40:25,4 237.04,0.00,0.00,- 5.44,,
2025.10.16 13:30:22,211781395,XAUUSD,sell,0.02,4 234.62,4 238.52,4 213.10,2025.10.16 13:38:26,4 238.52,0.00,0.00,- 7.80,,
2025.10.16 13:50:15,211789411,XAUUSD,buy,0.01,4 240.21,4 240.32,4 301.28,2025.10.16 14:52:12,4 240.13,0.00,0.00,- 0.08,,
2025.10.16 15:05:41,211808340,XAUUSD,buy,0.01,4 241.59,4 240.30,,2025.10.16 15:21:35,4 240.15,0.00,0.00,- 1.44,,
2025.10.16 15:30:47,211815621,XAUUSD,buy,0.01,4 240.57,,4 315.05,2025.10.16 15:40:11,4 228.86,0.00,0.00,- 11.71,,
2025.10.16 15:49:41,211828595,XAUUSD,buy,0.01,4 239.26,4 239.69,4 313.67,2025.10.16 16:04:33,4 239.66,0.00,0.00, 0.40,,
2025.10.16 16:07:38,211836821,XAUUSD,buy,0.01,4 243.97,4 244.50,,2025.10.16 16:56:36,4 244.40,0.00,0.00, 0.43,,
2025.10.16 17:09:19,211871089,XAUUSD,buy,0.01,4 260.32,4 259.67,4 316.12,2025.10.16 17:20:44,4 259.52,0.00,0.00,- 0.80,,
2025.10.16 18:07:51,211889565,XAUUSD,sell,0.05,4 269.47,4 282.96,4 094.08,2025.10.16 19:17:00,4 283.04,0.00,0.00,- 67.85,,
2025.10.16 19:18:21,211931625,XAUUSD,sell,0.05,4 284.77,4 353.16,4 080.61,2025.10.16 23:34:10,4 316.45,0.00,0.00,- 158.40,,
